school_code,lat,lon,region_code,address,postal_code,town,name,region,pop_count,closed,Académie
0951452M,49.0116,2.03194,11,4 allée des Eguerets,95280.0,Jouy-le-Moutier,Ecole maternelle Les Eguerets,Île-de-France,16300.0,2016,VERSAILLES
9720169B,14.6027962,-61.06767239999999,2,110 avenue Abbé Lavigne,97200.0,Fort-de-France,Ecole élémentaire Solange Londas,Martinique,84174.0,2016,MARTINIQUE
9720318N,14.741718300000002,-61.176390399999995,2,Rue Victor Hugo,97250.0,Saint-Pierre,Ecole élémentaire Saint-Pierre A,Martinique,4285.0,2017,MARTINIQUE
0594245U,50.587877899999995,3.0511654999999998,32,Rue Alfred de Musset,59139.0,Wattignies,Ecole maternelle George Sand,Hauts-de-France,14179.0,2017,LILLE
0911589H,48.680558700000006,2.1690093,11,Rue du Morvan,91940.0,Les Ulis,Ecole maternelle Les Avelines Groupe 3,Île-de-France,24914.0,2017,VERSAILLES
0911689S,48.4786406,2.494958,11,Place de la Mairie,91840.0,Soisy-sur-École,Ecole maternelle Le Clos En Herbe,Île-de-France,1367.0,2017,VERSAILLES
0591278U,51.013481299999995,2.3029972,32,Cité des Deux Synthe,59760.0,Grande-Synthe,Ecole primaire des Deux Synthe,Hauts-de-France,21364.0,2016,LILLE
0591494D,50.1250142,3.6913023000000003,32,Boulevard Vauban,59550.0,Landrecies,Ecole primaire Maurice Careme,Hauts-de-France,3487.0,2017,LILLE
0920499T,48.8212037,2.289259,11,1 rue Gambetta,92170.0,Vanves,Ecole maternelle Gambetta,Île-de-France,28170.0,2017,VERSAILLES
0571417F,48.868408200000005,6.8014037,44,6 rue du Château,57260.0,Bassing,Ecole élémentaire de Bassing,Grand-Est,121.0,2017,NANCY-METZ
0591849P,50.7159968,2.661152,32,50 rue du Docteur Maréchal,59270.0,Merris,Ecole primaire Jean-Michel Dujardin Niv 1,Hauts-de-France,1042.0,2017,LILLE
0593521G,50.331979600000004,3.2329285,32,54 rue de la Paix,59165.0,Auberchicourt,Ecole primaire Niv 1 Pierre-Gilles de Gennes,Hauts-de-France,4399.0,2016,LILLE
0490440M,47.19224005,-0.275895320412371,52,7 rue Maurice Duveau,49700.0,Doué-la-Fontaine,Ecole Maurice Duveau,Pays-de-la-Loire,7584.0,2017,NANTES
0490936B,47.25417435,-0.0661853886972667,52,34 rue du Dolmen,49400.0,Saumur,Ecole maternelle Pauline Kergomard,Pays-de-la-Loire,27413.0,2017,NANTES
0580198A,46.8073236505319,3.4694939960519,27,Le bourg,58300.0,Verneuil,Ecole de Verneuil,Bourgogne-et-Franche-Comté,323.0,2017,DIJON
0580934A,47.0594459,3.3081798846095403,27,Le bourg,58130.0,Saint-Aubin-les-Forges,Ecole maternelle de Saint-Aubin-les-Forges,Bourgogne-et-Franche-Comté,427.0,2017,DIJON
0591042M,50.51721679999999,3.0180377,32,24 rue du Capitaine Jasmin,59133.0,Phalempin,Ecole maternelle Centre,Hauts-de-France,4395.0,2017,LILLE
0711516M,46.8319775,4.853079167730231,27,49 rue du Bourg,71530.0,Fragnes,Ecole maternelle Mireille et Gaston Mallet,Bourgogne-et-Franche-Comté,1024.0,2016,DIJON
0721031E,48.1301857,0.7132644,52,Route de Montmirail,72320.0,Saint-Jean-des-Échelles,Ecole primaire RPI Jules Verne,Pays-de-la-Loire,255.0,2016,NANTES
0450243V,48.0165,2.73636,24,10 rue Albert Camus,45120.0,Châlette-sur-Loing,Ecole maternelle la Pontonnerie,Centre-Val-de-Loire,12812.0,2016,ORLEANS-TOURS
0450249B,47.9027336,1.9086066000000002,24,2 rue Molière,45000.0,Orléans,Ecole maternelle Molière,Centre-Val-de-Loire,114375.0,2017,ORLEANS-TOURS
0501776J,49.66486835,-1.7471490971978403,28,350 rue du Tram,50460.0,Urville-Nacqueville,Ecole maternelle Les îles et Les Ailes,Normandie,2154.0,2017,CAEN
0594927K,50.5432418,2.9830581,32,Chemin de la Chapelle,59147.0,Gondecourt,Ecole maternelle Charles Perrault,Hauts-de-France,3918.0,2017,LILLE
0595076X,50.7708967,3.0779620999999997,32,12 rue de Flandre,59166.0,Bousbecque,Ecole maternelle Les jonquilles,Hauts-de-France,4773.0,2017,LILLE
0721279Z,48.3547,0.371483,52,ZAC Les Vignes,72600.0,Mamers,Ecole primaire Verne,Pays-de-la-Loire,5363.0,2016,NANTES
0450638Z,48.1892917,2.4249579,24,6 rue des écoles,45390.0,Grangermont,Ecole primaire de Grangermont,Centre-Val-de-Loire,204.0,2017,ORLEANS-TOURS
0450749V,47.5985716,2.6003967999999995,24,Route de Chatillon/loire,45500.0,Autry-le-Châtel,Ecole des Petits,Centre-Val-de-Loire,1004.0,2017,ORLEANS-TOURS
0451390S,47.7008085,2.0232754,24,167 rue des écoles,45240.0,Ménestreau-en-Villette,Ecole maternelle de Ménestreau-en-Villette,Centre-Val-de-Loire,1472.0,2016,ORLEANS-TOURS
0460064V,44.5305309,1.0430837,76,Le bourg,46700.0,Saint-Martin-le-Redon,Ecole maternelle de Saint-Martin-le-Redon,Occitanie,210.0,2017,TOULOUSE
0460083R,44.469545700000005,1.2975521,76,Le bourg,46140.0,Saint-Vincent-Rive-d'Olt,Ecole primaire de Saint-Vincent-Rive-d'Olt,Occitanie,459.0,2016,TOULOUSE
0490770W,47.473988399999996,-0.5515588,52,4 rue du Morvan,49100.0,Angers,Ecole maternelle Voltaire,Pays-de-la-Loire,150125.0,2017,NANTES
0693749A,45.6815791,4.6395008,84,Le Château,69510.0,Thurins,Ecole maternelle Le cerf Volant,Auvergne-et-Rhône-Alpes,2964.0,2016,LYON
0700108M,47.8637825,6.1160513,27,Place de la Mairie,70210.0,Anchenoncourt-et-Chazel,Ecole maternelle d'Anchenoncourt-et-Chazel,Bourgogne-et-Franche-Comté,230.0,2017,BESANCON
0700385N,47.7322386893336,5.7514549005074596,27,12 Grande rue,70120.0,Fédry,Ecole primaire de Fédry,Bourgogne-et-Franche-Comté,100.0,2017,BESANCON
0460223T,44.7939277,1.9344873,76,Le bourg,46120.0,Molières,Ecole primaire de Molières,Occitanie,376.0,2017,TOULOUSE
0460260H,45.007377000000005,1.6435871,76,Le bourg,46110.0,Cavagnac,Ecole primaire de Cavagnac,Occitanie,458.0,2017,TOULOUSE
0460427P,44.42166775,1.1401246812578998,76,Le bourg,46800.0,Le Boulvé,Ecole primaire du Boulvé,Occitanie,192.0,2016,TOULOUSE
0600837J,49.734865,1.8252533,32,1 rue de Beauvais,60220.0,Fouilloy,Ecole élémentaire de Fouilloy,Hauts-de-France,200.0,2017,AMIENS
0573261K,49.1288252,6.8937326,44,34 rue Principale,57450.0,Théding,Ecole maternelle de Théding,Grand-Est,2480.0,2017,NANCY-METZ
0572407G,49.225619099999996,6.2197994,44,Rue du Stade,57365.0,Ennery,Ecole maternelle d'Ennery,Grand-Est,1938.0,2017,NANCY-METZ
0572659F,49.1732959,6.6301855,44,2 rue des Jardins,57880.0,Varsberg,Ecole maternelle la Farandole,Grand-Est,916.0,2016,NANCY-METZ
0572662J,49.2697783,6.3113942000000005,44,37 rue Saint-Pierre,57935.0,Luttange,Ecole maternelle Louis Royer,Grand-Est,920.0,2016,NANCY-METZ
0591041L,50.51721679999999,3.0180377,32,1 rue Eleyne,59133.0,Phalempin,Ecole primaire Les Viviers niveau 1,Hauts-de-France,4395.0,2017,LILLE
0580295F,47.40001095,3.44861866365267,27,Le bourg,58210.0,Saint-Pierre-du-Mont,Ecole primaire de Saint-Pierre-du-Mont,Bourgogne-et-Franche-Comté,202.0,2016,DIJON
0591351Y,50.2513704,3.9200611000000003,32,25 rue Carion,59330.0,Hautmont,Ecole élémentaire Charles Carion,Hauts-de-France,14271.0,2017,LILLE
0591636H,50.630508899999995,3.0706414,32,9 place Philippe de Girard,59800.0,Lille,Ecole maternelle Gounod,Hauts-de-France,231491.0,2017,LILLE
0540494U,48.5180357,6.7284065,44,14 Grande rue,54120.0,Hablainville,Ecole élémentaire d'Hablainville,Grand-Est,217.0,2017,NANCY-METZ
0540754B,48.4813289,6.7772958,44,29 rue de Montigny,54120.0,Merviller,Ecole de Merviller,Grand-Est,377.0,2017,NANCY-METZ
0790186Y,46.3239455,-0.4645212,75,20 boulevard de l'Atlantique,79000.0,Niort,Ecole maternelle Groupe scolaire Jean Zay,Nouvelle-Aquitaine,57393.0,2016,POITIERS
0761411W,49.880989899999996,0.8306694,28,Rue de Beaumont,76740.0,Sotteville-sur-Mer,Ecole élémentaire Jean de la Fontaine,Normandie,361.0,2016,ROUEN
0761415A,49.6454242,1.531435,28,238 Pl de la Presle,76440.0,Beaubec-la-Rosière,Ecole élémentaire de Beaubec-la-Rosière,Normandie,488.0,2016,ROUEN
0530910B,47.826646200000006,-0.735856935591811,52,Boulevard d'Andigne,53200.0,Château-Gontier,Ecole élémentaire groupe scolaire Jean de la Fontaine,Pays-de-la-Loire,11582.0,2016,NANTES
0550206A,48.8240088,5.1252992,44,1 Ruelle de l'Ecole,55000.0,Chardogne,Ecole élémentaire de Chardogne,Grand-Est,316.0,2017,NANCY-METZ
0550229A,48.7712673,5.1623805,44,Chemin de Pilviteuil,55000.0,Bar-le-Duc,Ecole maternelle d'application Jean Errard,Grand-Est,15950.0,2017,NANCY-METZ
0550488G,48.59167325,5.47380548543842,44,64 Grande rue,55130.0,Demange-aux-Eaux,Ecole de Demange-aux-Eaux,Grand-Est,523.0,2017,NANCY-METZ
0550508D,48.763203000000004,5.5914753,44,Place des Chanoines,55200.0,Commercy,Ecole maternelle du Château,Grand-Est,6220.0,2017,NANCY-METZ
0762076U,49.493897499999996,0.10797319999999999,28,69 rue de Soquence,76600.0,Le Havre,Ecole maternelle Paul et Virginie,Normandie,172074.0,2016,ROUEN
0762146V,49.545292700000005,0.1918673,28,Avenue Charles de Gaulle,76290.0,Montivilliers,Ecole maternelle Jules collet,Normandie,16198.0,2017,ROUEN
0762342H,49.7855019,1.2294846000000001,28,127 rue de Saint Vaast,76950.0,Les Grandes-Ventes,Ecole maternelle l'Arbre Qui Chante,Normandie,1778.0,2016,ROUEN
0762449Z,49.545292700000005,0.1918673,28,36 rue Paul Eluard,76290.0,Montivilliers,Ecole maternelle Marius Grout,Normandie,16198.0,2016,ROUEN
0762779H,49.6317451,1.0828619,28,55 Route de la Joserie,76690.0,La Houssaye-Béranger,Ecole maternelle de la Houssaye-Béranger,Normandie,519.0,2017,ROUEN
0542135C,48.612881099999996,5.841958900000001,44,2 place de la Mairie,54113.0,Mont-le-Vignoble,Ecole de Mont-le-Vignoble,Grand-Est,403.0,2017,NANCY-METZ
0542476Y,48.436190100000005,6.246952200000001,44,50 Grand rue Grande rue,54740.0,Lebeuville,Ecole maternelle de Lebeuville,Grand-Est,173.0,2016,NANCY-METZ
0560566L,47.9036655,-2.1221276000000002,53,Hameau de Saint Raoul,56380.0,Guer,Ecole primaire Fortune Le Cunff,Bretagne,6310.0,2017,RENNES
0570618M,48.65358,7.2368372999999995,44,34 rue Charles de Gaulle,57850.0,Dabo,Ecole élémentaire Hellert,Grand-Est,2605.0,2017,NANCY-METZ
0594228A,50.1248,3.9293,32,Résidence Verdun ruE Pierre Larivi,59440.0,Avesnes-sur-Helpe,Ecole maternelle Les Lutins,Hauts-de-France,4778.0,2017,LILLE
0594695H,50.630508899999995,3.0706414,32,35 rue Richard Wagner,59000.0,Lille,Ecole maternelle la Croisette,Hauts-de-France,231491.0,2017,LILLE
0520637K,48.519312899999996,4.8208137,44,Rue du chêne,52220.0,Frampas,Ecole primaire de Frampas,Grand-Est,167.0,2017,REIMS
0760626T,49.6317451,1.0828619,28,37 Route de Clères,76690.0,La Houssaye-Béranger,Ecole élémentaire de la Houssaye-Béranger,Normandie,519.0,2017,ROUEN
0760667M,49.532558200000004,0.6340975000000001,28,198 Route de l'Eglise,76490.0,Anquetierville,Ecole élémentaire d'Anquetierville,Normandie,352.0,2017,ROUEN
0600129P,49.2413145823151,1.8857331086071298,32,Rue du Fort de Ville,60240.0,Boury-en-Vexin,Ecole maternelle de Boury-en-Vexin,Hauts-de-France,340.0,2016,AMIENS
0600309K,49.2348418,2.8552494999999998,32,Ruelle Visette,60800.0,Duvy,Ecole maternelle de Duvy,Hauts-de-France,468.0,2016,AMIENS
0560341S,47.347061100000005,-3.1548667999999997,53,Rue des Remparts,56360.0,Le Palais,Ecole maternelle du Palais,Bretagne,2580.0,2016,RENNES
0540313X,48.626296200000006,5.8287285,44,14 rue Bellevue,54113.0,Charmes-la-Côte,Ecole élémentaire la Marelle,Grand-Est,341.0,2017,NANCY-METZ
0790934L,46.314854100000005,-0.5431161,75,Avenue du Marais Poitevin,79460.0,Magné,Ecole maternelle de Magné,Nouvelle-Aquitaine,2680.0,2016,POITIERS
0800161R,49.957839,2.5909646,32,Rue du calvaire,80300.0,Treux,Ecole primaire de Treux,Hauts-de-France,239.0,2016,AMIENS
0800429G,49.88264,2.8540200000000002,32,16 rue de Catalogne,80200.0,Belloy-en-Santerre,Ecole maternelle de Belloy-en-Santerre,Hauts-de-France,160.0,2016,AMIENS
0561308T,47.747733600000004,-3.3660907,53,Rue Etienne Kerangoarec,56100.0,Lorient,Ecole maternelle Réné Guy Cadou,Bretagne,57961.0,2016,RENNES
0561392J,47.7354591,-3.4270534,53,Allée des Glycines,56270.0,Ploemeur,Ecole Réné Guy Cadou,Bretagne,18039.0,2016,RENNES
0561578L,47.7354591,-3.4270534,53,Rue Arago,56270.0,Ploemeur,Ecole maternelle Paul Gauguin,Bretagne,18039.0,2016,RENNES
0810305S,44.0379,2.0975099999999998,76,Labastide Basse,81400.0,Labastide-Gabausse,Ecole primaire de Labastide-Gabausse,Occitanie,471.0,2016,TOULOUSE
0571355N,48.691799200000005,6.7077121,44,83 rue Principale,57810.0,Lagarde,Ecole élémentaire de Lagarde,Grand-Est,176.0,2016,NANCY-METZ
0591829T,50.27964,3.9674154,32,2 place Réné Hamoir,59600.0,Maubeuge,Ecole primaire Georges Brassens niveau 1,Hauts-de-France,30567.0,2017,LILLE
0771470E,48.6499714,3.406422,11,Place de la Mairie,77560.0,Villiers-Saint-Georges,Ecole élémentaire de Villiers-Saint-Georges,Île-de-France,1210.0,2016,CRETEIL
0771698C,48.6499714,3.406422,11,Place de l'Eglise,77560.0,Villiers-Saint-Georges,Ecole maternelle de Villiers-Saint-Georges,Île-de-France,1210.0,2016,CRETEIL
0101048K,48.495163299999994,4.308978700000001,44,4 rue des Anciens Combattants,10240.0,Nogent-sur-Aube,Ecole maternelle de Nogent-sur-Aube,Grand-Est,348.0,2016,REIMS
0101103V,48.4735598,4.337925299999999,44,42 Grande rue,10240.0,Coclois,Ecole élémentaire de Coclois,Grand-Est,187.0,2016,REIMS
0110881Y,43.2108325,2.4412578999999996,76,Place de l'Hôtel de Ville,11800.0,Trèbes,Ecole élémentaire Centre-Ville,Occitanie,5410.0,2016,MONTPELLIER
0120200C,43.9781841,2.5730082000000003,76,Le bourg,12550.0,Brasc,Ecole de Brasc,Occitanie,164.0,2016,TOULOUSE
0120476C,43.9673651,2.6470951,76,Le bourg,12550.0,Montclar,Ecole maternelle de Montclar,Occitanie,169.0,2017,TOULOUSE
0120523D,44.5206605,2.0944406000000004,76,Bez,12700.0,Naussac,Ecole élémentaire Bez,Occitanie,356.0,2017,TOULOUSE
0120600M,44.351620700000005,2.5728419,76,15 rue de la gare,12000.0,Rodez,Ecole maternelle Paul Girard,Occitanie,23741.0,2016,TOULOUSE
0120746W,44.0003382590018,3.23670381233263,76,Le bourg,12230.0,Sauclières,Ecole élémentaire de Sauclières,Occitanie,142.0,2017,TOULOUSE
0710220D,46.3077301,4.600430599999999,27,9 chemin de Vannas,71520.0,Tramayes,Ecole élémentaire de Tramayes,Bourgogne-et-Franche-Comté,1015.0,2017,DIJON
0731308A,45.595134200000004,5.770448200000001,84,Place de la Comédie,73470.0,Novalaise,Ecole maternelle Novalaise,Auvergne-et-Rhône-Alpes,1982.0,2017,GRENOBLE
0591851S,50.6436584,2.6387499,32,68 rue de l'Epinette,59660.0,Merville,Ecole primaire Marie-Louise Bogart,Hauts-de-France,9713.0,2016,LILLE
0741202E,45.947137899999994,6.0359602,84,390 Route des écoles,74330.0,Sillingy,Ecole maternelle de Sillingy,Auvergne-et-Rhône-Alpes,4819.0,2017,GRENOBLE
0741382A,45.819053600000004,6.020555,84,18 allée du Champ du Poirier,74540.0,Alby-sur-Chéran,Ecole maternelle d'Alby-sur-Chéran,Auvergne-et-Rhône-Alpes,2324.0,2017,GRENOBLE
0030375S,46.3399276,2.6067229,84,15 place de la Liberté,3100.0,Montluçon,Ecole maternelle Elsa Triolet,Auvergne-et-Rhône-Alpes,37839.0,2017,CLERMONT-FERRAND
0691201F,45.986474900000005,4.726611,84,88 rue de l'Arc,69400.0,Villefranche-sur-Saône,Ecole maternelle Camille Claudel,Auvergne-et-Rhône-Alpes,36531.0,2017,LYON
0140231A,49.338333299999995,-0.5827778,28,11 rue Southampton,14960.0,Asnelles,Ecole élémentaire d'Asnelles,Normandie,587.0,2017,CAEN
0141683D,49.1683333,0.3311111,28,Le bourg,14590.0,Ouilly-du-Houley,Ecole maternelle d'Ouilly-du-Houley,Normandie,223.0,2017,CAEN
0941732X,48.8125893,2.3570028,11,49 rue Benoît Malon,94270.0,Le Kremlin-Bicêtre,Ecole maternelle Benoît Malon 2,Île-de-France,25863.0,2016,CRETEIL
0020161P,49.185579700000005,3.3531478999999997,32,Route de Neuilly,2210.0,Breny,Ecole élémentaire de Breny,Hauts-de-France,257.0,2016,AMIENS
0020165U,49.1019,3.1604400000000004,32,13 Grande rue,2810.0,Brumetz,Ecole élémentaire de Brumetz,Hauts-de-France,219.0,2016,AMIENS
0020192Y,50.0030556,3.245,32,Rue du Général Augereau,2420.0,Le Catelet,Ecole élémentaire du Catelet,Hauts-de-France,197.0,2016,AMIENS
0020263A,49.6148945,3.2189506000000003,32,Rue Albert I,2300.0,Chauny,Ecole maternelle Groupe scolAire la Résidence,Hauts-de-France,11874.0,2016,AMIENS
0020581W,49.0735714,3.5417135,32,8 rue de la Mairie,2850.0,Courtemont-Varennes,Ecole maternelle de Courtemont-Varennes,Hauts-de-France,289.0,2017,AMIENS
0020736P,49.7428344897304,3.79079450912162,32,Rue du Presbytère,2250.0,Montigny-le-Franc,Ecole élémentaire de Montigny-le-Franc,Hauts-de-France,152.0,2016,AMIENS
0020949W,49.9552008,3.2985797999999997,32,12 rue des Rognons,2420.0,Joncourt,Ecole élémentaire de Joncourt,Hauts-de-France,314.0,2016,AMIENS
0021119F,49.8230556,3.6455556000000002,32,Rue de Sains,2120.0,Le Hérie-la-Viéville,Ecole élémentaire du Hérie-la-Viéville,Hauts-de-France,239.0,2016,AMIENS
0021195N,49.383762100000006,3.327613,32,Place d'Alsace Lorraine,2200.0,Soissons,Ecole maternelle Groupe scolaire Saint-Waast,Hauts-de-France,28472.0,2016,AMIENS
0942080A,48.76302379999999,2.4093664,11,29 rue Albert 1er,94600.0,Choisy-le-Roi,Ecole élémentaire Paul Langevin,Île-de-France,42769.0,2016,CRETEIL
0021464F,49.7789758856655,3.4306899849347,32,7 rue Fernand Jumeaux,2240.0,Parpeville,Ecole élémentaire de Parpeville,Hauts-de-France,223.0,2016,AMIENS
0021806C,49.383762100000006,3.327613,32,Impasse du Sapincourt,2200.0,Soissons,Ecole maternelle Groupe scolaire r.fiolet N1,Hauts-de-France,28472.0,2016,AMIENS
0010958L,46.2189665,4.9925097,84,141 rue Eugène Dubois,1540.0,Vonnas,Ecole maternelle de Vonnas,Auvergne-et-Rhône-Alpes,2919.0,2016,LYON
0700308E,47.7145,6.203790000000001,27,Rue Corne,70240.0,Varogne,Ecole de Varogne,Bourgogne-et-Franche-Comté,140.0,2016,BESANCON
0700756S,47.53893925,5.88530738225238,27,Route de Pont de Planches,70130.0,Vezet,Ecole maternelle de Vezet,Bourgogne-et-Franche-Comté,188.0,2016,BESANCON
0820693H,44.2565123,1.1383233,76,Rue de la Mairie,82110.0,Lauzerte,Ecole maternelle Paul Leygue,Occitanie,1479.0,2016,TOULOUSE
0680473V,48.2476662,7.185118400000001,44,48 rue d'Untergrombach Echery,68160.0,Sainte-Marie-aux-Mines,Ecole élémentaire Echery,Grand-Est,5193.0,2017,STRASBOURG
0710503L,46.433626399999994,4.4732816,27,Le bourg,71220.0,Suin,Ecole de Suin,Bourgogne-et-Franche-Comté,286.0,2016,DIJON
0831525G,43.1497034,6.0737053,93,Chemin du Moulin Premier,83260.0,La Crau,Ecole maternelle Marcel Pagnol,Provence-Alpes-Côte-d'Azur,16612.0,2016,NICE
0650851X,42.99647,-0.09248730000000001,76,1 rue du Bourg,65400.0,Lau-Balagnas,Ecole maternelle de Lau-Balagnas,Occitanie,506.0,2017,TOULOUSE
9720464X,14.6027962,-61.06767239999999,2,Cité Calebasse,97200.0,Fort-de-France,Ecole maternelle Ravenala,Martinique,84174.0,2016,MARTINIQUE
0670213T,48.5395474,7.4555777999999995,44,22 rue du Genie,67190.0,Mutzig,Ecole maternelle Genie,Grand-Est,5864.0,2017,STRASBOURG
9760109P,-12.7897252,45.1038055,6,Tsingoni,97680.0,Tsingoni,Ecole élémentaire spéciale Tsingoni PPF,Mayotte,13934.0,2016,MAYOTTE
9760269N,-12.913218400000002,45.194967,6,Bandrele,97660.0,Bandrele,Ecole maternelle Dapani maternelle,Mayotte,10282.0,2016,MAYOTTE
7200076V,42.943011799999994,9.3677363,94,Casuccio,20238.0,Morsiglia,Ecole maternelle Morsiglia,Corse,133.0,2016,CORSE
9710136W,16.000077800000003,-61.7333373,1,17 rue Chevalier Saint Georges,97100.0,Basse-Terre,Ecole primaire Elie Chaufrein,Guadeloupe,11150.0,2016,GUADELOUPE
9710192G,16.2408636,-61.533407700000005,1,Boulevard Chanzy,97110.0,Pointe-à-Pitre,Ecole primaire Cideme Salvator,Guadeloupe,15826.0,2017,GUADELOUPE
9710290N,16.2706436,-61.5057749,1,Route de Vieux Bourg,97139.0,Les Abymes,Ecole élémenTaire d'application Jean Zebus,Guadeloupe,57960.0,2016,GUADELOUPE
9710876A,16.059272099999998,-61.76363620000001,1,8 chemin Communal,97119.0,Vieux-Habitants,Ecole maternelle Géry Vieux-Habitants,Guadeloupe,7425.0,2016,GUADELOUPE
9710919X,15.883641699999998,-61.3146797,1,Section Faup,97112.0,Grand-Bourg,Ecole maternelle Faup,Guadeloupe,5376.0,2016,GUADELOUPE
9720108K,14.712149499999999,-61.183431999999996,2,28 avenue du Général de Gaulle,97221.0,Le Carbet,Ecole élémentaire Carbet B,Martinique,3742.0,2016,MARTINIQUE
0890418W,47.796128700000004,3.570579,27,1 rue de la Maladière,89000.0,Auxerre,Ecole maternelle Les Clairions,Bourgogne-et-Franche-Comté,34869.0,2016,DIJON
0890681G,47.7591331,4.1773119,27,4 place de la Mairie,89160.0,Chassignelles,Ecole primaire de Chassignelles,Bourgogne-et-Franche-Comté,325.0,2016,DIJON
0890990T,47.6839847,3.6898894999999996,27,9 rue d'Orléans,89460.0,Cravant,Ecole maternelle de Cravant,Bourgogne-et-Franche-Comté,850.0,2017,DIJON
0891153V,47.3692941,3.9987602,27,3 rue des écoles,89630.0,Quarré-les-Tombes,Ecole maternelle de Quarré-les-Tombes,Bourgogne-et-Franche-Comté,705.0,2016,DIJON
0610490B,48.8543179,0.398068991210486,28,Le bourg,61470.0,Heugon,Ecole maternelle de Heugon,Normandie,240.0,2017,CAEN
0790753P,46.3239455,-0.4645212,75,25 rue Henri Sellier,79000.0,Niort,Ecole maternelle Groupe scolaire Emile Zola,Nouvelle-Aquitaine,57393.0,2016,POITIERS
0800428F,49.897349299999995,2.8343112999999995,32,1 rue d'Herbecourt,80200.0,Assevillers,Ecole primaire d'Assevillers,Hauts-de-France,286.0,2016,AMIENS
0800445Z,49.8869277,2.7063731,32,9 rue de l'église,80340.0,Proyart,Ecole de Proyart,Hauts-de-France,667.0,2017,AMIENS
0891188H,48.256840000000004,3.26409,27,2 rue de l'Eglise,89140.0,Cuy,Ecole maternelle Saint-Exupéry,Bourgogne-et-Franche-Comté,811.0,2016,DIJON
0900041F,47.585829,6.8654458,27,Route de Delle,90400.0,Sevenans,Ecole primaire Sevenans,Bourgogne-et-Franche-Comté,700.0,2016,BESANCON
0910702U,48.731219700000004,2.2713702000000002,11,Allée de Québec,91300.0,Massy,Ecole élémentaire Moulin-Pasteur,Île-de-France,45902.0,2016,VERSAILLES
0861050Z,46.831821500000004,0.4573359,75,10 rue Anne Frank,86540.0,Thuré,Ecole maternelle Anne Frank Besse,Nouvelle-Aquitaine,2892.0,2016,POITIERS
0870259J,45.83542429999999,1.2644847,75,Avenue Général Chambe,87100.0,Limoges,Ecole Bellegarde,Nouvelle-Aquitaine,135098.0,2016,LIMOGES
0810333X,44.0101,2.11911,76,Le bourg,81130.0,Taïx,Ecole de Taïx,Occitanie,429.0,2016,TOULOUSE
9710307G,15.976743300000003,-61.6441603,1,Rue Gerville Réache,97114.0,Trois-Rivières,Ecole primaire Bourg 2 Trois-Rivières,Guadeloupe,8578.0,2017,GUADELOUPE
9710602C,16.331117499999998,-61.45792370000001,1,Jabrun Saint Cyr,97111.0,Morne-à-l'Eau,Ecole primaire Marcelle Blanchinet,Guadeloupe,17046.0,2016,GUADELOUPE
0931153Y,48.9392142,2.5257254000000002,11,2 rue P Brossolette,93270.0,Sevran,Ecole élémentaire Nobel,Île-de-France,49465.0,2016,CRETEIL
0880278Z,48.1747684,6.4503642999999995,44,31 rue du 149ème RI,88000.0,Épinal,Ecole maternelle 149e Ri,Grand-Est,32188.0,2017,NANCY-METZ
0880723H,48.340371399999995,6.3318402,44,1 rue de l'Abbé de Barville,88450.0,Vincey,Ecole maternelle Centre,Grand-Est,2238.0,2016,NANCY-METZ
0880829Y,48.406984,6.8437227,44,Allée Emile Gerlach,88110.0,Raon-l'Étape,Ecole maternelle Joli Bois,Grand-Est,6422.0,2016,NANCY-METZ
0881606T,48.249484499999994,6.412361233645151,44,6 rue de la 2ème DB,88150.0,Thaon-les-Vosges,Ecole primaire Bouxières,Grand-Est,7895.0,2017,NANCY-METZ
0890201K,48.319447499999995,3.1264717999999996,27,10  RUE PRINCIPALE,89340.0,Champigny,Ecole élémentaire La Chapelle,Bourgogne-et-Franche-Comté,2248.0,2017,DIJON
9711162L,16.3327353,-61.698147,1,Desbonnes,97115.0,Sainte-Rose,Ecole maternelle Beauperthuy Daniel,Guadeloupe,20144.0,2016,GUADELOUPE
0940402B,48.8125893,2.3570028,11,49 rue Benoît Malon,94270.0,Le Kremlin-Bicêtre,Ecole maternelle Benoît Malon 1,Île-de-France,25863.0,2016,CRETEIL
0941274Z,48.8262055,2.5406696,11,Boulevard de Friedberg,94350.0,Villiers-sur-Marne,Ecole élémentaire Albert Camus,Île-de-France,28190.0,2017,CRETEIL
0870479Y,45.7501747,1.2888396,75,Hameau de Puy Mery,87110.0,Le Vigen,Ecole primaire Puy Mery,Nouvelle-Aquitaine,2068.0,2017,LIMOGES
0951035J,48.9906696,2.2794326000000003,11,7 rue Flammarion,95600.0,Eaubonne,Ecole maternelle Flammarion,Île-de-France,24606.0,2016,VERSAILLES
0870515M,45.6634929,1.6484555,75,Le bourg,87130.0,Sussac,Ecole Sussac,Nouvelle-Aquitaine,342.0,2016,LIMOGES
0870680S,45.83542429999999,1.2644847,75,2 rue Charles Gide,87000.0,Limoges,Ecole l'Abbessaille,Nouvelle-Aquitaine,135098.0,2016,LIMOGES
9760033G,-12.913218400000002,45.194967,6,Mtsamoudou,97660.0,Bandrele,Ecole élémentaire Mtsamoudou,Mayotte,10282.0,2016,MAYOTTE
0861089S,46.7638945,0.48237340000000006,75,16 avenue Jean Jaurès,86530.0,Naintré,Ecole primaire Pablo Néruda,Nouvelle-Aquitaine,5850.0,2017,POITIERS
